timestamp,consumption
2025-04-10 02:43:00,488.2923312638332
2025-04-10 02:44:00,508.72889064159193
2025-04-10 02:45:00,502.9104359223
2025-04-10 02:46:00,466.1538999847021
2025-04-10 02:47:00,542.8199397161736
2025-04-10 02:48:00,429.2314628974793
2025-04-10 02:49:00,530.5838144420434
2025-04-10 02:50:00,413.75410837434833
2025-04-10 02:51:00,467.7440122697438
2025-04-10 02:52:00,462.3131917821255
2025-04-10 02:53:00,517.1809144784231
2025-04-10 02:54:00,446.4553750969444
2025-04-10 02:55:00,500.65009459389535
2025-04-10 02:56:00,484.53938120743925
2025-04-10 02:57:00,514.8492336616594
2025-04-10 02:58:00,529.3428546900135
2025-04-10 02:59:00,444.6832512996986
2025-04-10 03:00:00,805.6078452636823
2025-04-10 03:01:00,516.2041984697397
2025-04-10 03:02:00,474.91214782077316
2025-04-10 03:03:00,592.6139092254468
2025-04-10 03:04:00,567.8120014285412
2025-04-10 03:05:00,513.0527636089945
2025-04-10 03:06:00,548.4322495266445
2025-04-10 03:07:00,419.6258382719386
2025-04-10 03:08:00,490.3819517609439
2025-04-10 03:09:00,565.3571377141214
2025-04-10 03:10:00,509.2316929266152
2025-04-10 03:11:00,538.3717364576454
2025-04-10 03:12:00,540.6262911197099
2025-04-10 03:13:00,429.3848149332354
2025-04-10 03:14:00,496.1449145292948
2025-04-10 03:15:00,438.95781750144886
2025-04-10 03:16:00,458.0391238388681
2025-04-10 03:17:00,454.02878828830984
2025-04-10 03:18:00,548.777256356118
2025-04-10 03:19:00,512.0981135783018
2025-04-10 03:20:00,517.3224104748488
2025-04-10 03:21:00,465.99876392107547
2025-04-10 03:22:00,411.8479922318633
2025-04-10 03:23:00,500.255672832123
2025-04-10 03:24:00,505.5461294854933
